縣市,經度,緯度
基隆市,121.72338000000002,25.120860000000054
基隆市,121.7388600398502,25.129630018551666
基隆市,121.7494400133143,25.128930003907968
基隆市,121.7407799985915,25.126539988036512
基隆市,121.72308001747496,25.119889995604712
宜蘭縣,121.7466100313452,24.75187998020645
基隆市,121.7450400170614,25.13336000737425
基隆市,121.74994996830357,25.137419991724855
基隆市,121.7319100171942,25.126660016889982
基隆市,121.7437600166275,25.128160000372766
基隆市,121.71186997634912,25.09825001708149
基隆市,121.74822002730713,25.13613001682616
基隆市,121.74652000970508,25.130629979600485
基隆市,121.72999000000004,25.15296000000007
基隆市,121.74396998330208,25.117729979156394
基隆市,121.7394200348013,25.128899996694607
基隆市,121.69830001038416,25.15189998091752
基隆市,121.74412001936888,25.128949994747032
臺北市,121.53497996811524,25.10941001824541
基隆市,121.73430662938856,25.12110945311072
基隆市,121.77721998737064,25.13132001977941
基隆市,121.75193999975544,25.127849995683803
基隆市,121.74037003970722,25.128160000372766
基隆市,121.73854001878692,25.129589994963993
基隆市,121.74498997709944,25.124769981542954
基隆市,121.72338000000002,25.120860000000054
基隆市,121.740570031917,25.133009979097643
基隆市,121.71688998197992,25.09966999529845
基隆市,121.74052000000006,25.129850000000033
基隆市,121.7354800373947,25.13239998609405
基隆市,121.75259000000004,25.12950000000007
基隆市,121.751110023703,25.13815001358192
基隆市,121.7409100019098,25.129910016027235
基隆市,121.73931676638048,25.13150676520845
基隆市,121.74002998589536,25.13060998876142
基隆市,121.75735001534099,25.129509989698192
基隆市,121.7394200348013,25.128899996694607
基隆市,121.70296001327364,25.14225999598497
基隆市,121.76638000726996,25.154699997582803
基隆市,121.73430662938856,25.12110945311072
基隆市,121.76280998706949,25.127969982627764
基隆市,121.73903999931132,25.1300300029712
基隆市,121.73712004056995,25.13075998291875
基隆市,121.74549000000002,25.133930000000078
基隆市,121.73506999469136,25.13344998710484
基隆市,121.75032002932876,25.13744999893823
基隆市,121.74308996728763,25.129400019128518
基隆市,121.7615900010623,25.131069987607695
基隆市,121.77701002069608,25.131509995614877
基隆市,121.73841001546869,25.146429992814745
基隆市,121.73972002311598,25.129589994963993
基隆市,121.74461002542853,25.129140012492037
基隆市,121.74701999022957,25.145360000964885
基隆市,121.73303000709649,25.132190019419518
臺北市,121.56486002801209,25.04132997945013
基隆市,121.73430662938856,25.12110945311072
基隆市,121.7397600047941,25.127819988470435
基隆市,121.73582998185222,25.13001001213212
基隆市,121.74196000292056,25.129190010544466
基隆市,121.74037003970722,25.129780012708988
基隆市,121.74793001345728,25.134610000594808
基隆市,121.7450400170614,25.13336000737425
基隆市,121.74724998965263,25.133620014010745
基隆市,121.74907003610815,25.133959984003553
臺北市,121.53142000619852,25.042500009314395
基隆市,121.75272001966492,25.12720999546684
基隆市,121.75526996224896,25.12907999806529
基隆市,121.76943001419744,25.15336999909644
基隆市,121.7436000060959,25.11755999415999
基隆市,121.72975997521064,25.13369000290227
基隆市,121.7426400267252,25.126589986088963
基隆市,121.72770003868624,25.140500005865704
基隆市,121.749359966139,25.13744999893823
基隆市,121.7401699636784,25.130550016244197
基隆市,121.75108999095444,25.137690014735647
基隆市,121.7401999708918,25.133440012640065
基隆市,121.74166998907072,25.13009001739793
基隆市,121.74023000000014,25.12746000000004
基隆市,121.73845997161158,25.14581999981115
基隆市,121.73979001200745,25.12994999770537
基隆市,121.74225001677048,25.128320010904368
基隆市,121.74212998791701,25.11847999185252
基隆市,121.74146999686093,25.126420001092573
基隆市,121.7489299745061,25.1315799845064
基隆市,121.74465000710664,25.13275998883543
基隆市,121.73950997262241,25.12758998904731
基隆市,121.71488997606319,25.126450008305937
基隆市,121.74898998893286,25.129689991068894
基隆市,121.74763002514266,25.133340016535172
基隆市,121.75068003207014,25.137669981987056
基隆市,121.73854001878692,25.129589994963993
基隆市,121.76883003756815,25.130500018191753
基隆市,121.73854001878692,25.129589994963993
基隆市,121.74465000710664,25.13275998883543
基隆市,121.747609992394,25.133060019059602
基隆市,121.74760001792923,25.129190010544466
桃園市,121.33555999087895,24.99201999744029
基隆市,121.72888965517464,25.115865438085198
基隆市,121.70769997951928,25.1416300121423
基隆市,121.72837997867184,25.140079988697572
基隆市,121.74567997536889,25.128500012275072
基隆市,121.73971276737934,25.13244838316768
基隆市,121.73911996266764,25.130529983495606
基隆市,121.75088002427988,25.137920014158784
基隆市,121.73993996425531,25.1302799932334
基隆市,121.72589075643721,25.14893446017418
基隆市,121.73979998647222,25.128880005855518
基隆市,121.73644001676537,25.125849989767122
基隆市,121.74439997493494,25.123779994958912
基隆市,121.77011003800207,25.13231000636347
基隆市,121.74372003494938,25.12024999834609
基隆市,121.69575995844593,25.15167999786869
臺北市,121.54691001472384,25.03611999798386
基隆市,121.7444599893617,25.13213000499277
基隆市,121.72289997419477,25.144049993317594
基隆市,121.74009000032213,25.130750008453962
基隆市,121.74452000378841,25.123549995535768
基隆市,121.75331999629424,25.12950001523341
基隆市,121.76136000163916,25.127600005421602
基隆市,121.74544997594576,25.128120018694602
基隆市,121.74549000000002,25.133930000000078
基隆市,121.74918000667782,25.14406998415668
基隆市,121.73549001185944,25.13231998082824
基隆市,121.73870002931852,25.093989998611626
基隆市,121.73969999036741,25.13132001977941
基隆市,121.72728999598291,25.146160011713466
基隆市,121.75729997537908,25.1271700137887
基隆市,121.75685003481657,25.12172999098977
基隆市,121.74421004100901,25.12323001638205
新北市,121.45254001089023,25.058680016109108
臺北市,121.52535997402174,25.043739986160645
基隆市,121.74241000000006,25.12951000000004
基隆市,121.74052000000006,25.129850000000033
基隆市,121.7407799985915,25.128949994747032
基隆市,121.74241000000006,25.12951000000004
基隆市,121.74041002138534,25.12837000895681
基隆市,121.74783001735236,25.13593999908116
基隆市,121.73522003075816,25.12507001176712
基隆市,121.73686000000008,25.130870000000076
基隆市,121.76336998202066,25.12679002020825
基隆市,121.73837003379057,25.14593998675511
基隆市,121.74011003307072,25.132640001891474
基隆市,121.74819002009376,25.143359995048197
基隆市,121.74720003350971,25.134340019493518
基隆市,121.73697997896791,25.12935999554087
基隆市,121.73589997074372,25.126849992725468
基隆市,121.75013998604851,25.127849995683803
基隆市,121.74054999916841,25.12922999222262
基隆市,121.75102997652763,25.13731999561998
基隆市,121.74465000710664,25.13275998883543
新北市,121.426930027747,25.01371999039023
基隆市,121.73689000000002,25.12505000000005
基隆市,121.74549000000002,25.133930000000078
基隆市,121.74708997912106,25.147360006881584
基隆市,121.7618999638417,25.126619993302327
基隆市,121.73841001546869,25.14585000702452
基隆市,121.73917000262959,25.133930018699694
基隆市,121.7459300075406,25.133579990423087
基隆市,121.7450400170614,25.13336000737425
基隆市,121.73066002397366,25.13812000636856
基隆市,121.7523099769616,25.124729999864808
基隆市,121.75486997782946,25.129140012492037
基隆市,121.73805998719206,25.12976999633469
基隆市,121.74471999599821,25.128029997054497
基隆市,121.72338000000002,25.120860000000054
基隆市,121.70800000000007,25.151860000000053
基隆市,121.74705997190769,25.12970998190795
基隆市,121.74872998229635,25.1340899873218
高雄市,120.3140899726721,22.72024998102348
新北市,121.66284003372436,25.06469998278874
基隆市,121.75479001447313,25.13162998255884
臺北市,121.56001998184252,25.03416999011961
基隆市,121.74471999599821,25.128029997054497
基隆市,121.73440002917047,25.13459000975573
基隆市,121.75069998099968,25.13781000167961
基隆市,121.70282003549065,25.141910009617877
基隆市,121.74616000696376,25.132000001674513
基隆市,121.74777997739044,25.135299998864213
基隆市,121.75626003265205,25.12860998284472
基隆市,121.74052000000006,25.129850000000033
基隆市,121.7438099727704,25.14972999000443
基隆市,121.74128142539331,25.12680391749241
基隆市,121.74163998185736,25.128789984215413
基隆市,121.72726996323428,25.141869986030216
基隆市,121.75200998864693,25.12763001263497
基隆市,121.74245998344496,25.129400019128518
基隆市,121.73666004172372,25.13159000088069
基隆市,121.69831995931378,25.081230017860065
基隆市,121.74433996050823,25.12384998385043
基隆市,121.73644001676537,25.12617998529514
基隆市,121.74295996396938,25.124769981542954
基隆市,121.75465003669012,25.129060007226208
基隆市,121.74308996728763,25.129400019128518
基隆市,121.72403999684565,25.143370011422487
基隆市,121.72413999295055,25.143149986464138
基隆市,121.74488000652978,25.12840999063497
基隆市,121.76779000000008,25.151810000000072
基隆市,121.74724998965263,25.133620014010745
臺北市,121.5162900004146,25.05177001704078
基隆市,121.74023000000014,25.12746000000004
基隆市,121.73912000000007,25.12521000000004
基隆市,121.73533617543707,25.13071504528528
基隆市,121.74685000523311,25.13001001213212
基隆市,121.74367996945215,25.115520006565145
基隆市,121.75676998764123,25.128889980320288
基隆市,121.73805998719206,25.14724001993763
基隆市,121.72751002094128,25.140029990645147
基隆市,121.7396800414378,25.12720999546684
南投縣,120.95594326709372,23.943013577534966
基隆市,121.74781995906858,25.130110008237
基隆市,121.75203002139557,25.138959998795272
基隆市,121.75000998273028,25.098380020399762
基隆市,121.7478099846038,25.129589994963993
基隆市,121.7391600281648,25.13078001566733
基隆市,121.73168999223586,25.13769998920043
基隆市,121.77212001838352,25.12916000333109
基隆市,121.74379002384087,25.1284599886874
基隆市,121.72653998328678,25.144939983796764
基隆市,121.73689000000002,25.12505000000005
基隆市,121.7527800340917,25.126560020785107
宜蘭縣,121.85572003100799,24.598089994209857
基隆市,121.73342001705124,25.130440003765017
基隆市,121.74343002109948,25.128340001743442
基隆市,121.75301003351484,25.12855998479229
基隆市,121.72804000867905,25.132600020213328
基隆市,121.7385000371088,25.12852000311413
基隆市,121.75328998908087,25.12950001523341
基隆市,121.76779000000008,25.151810000000072
基隆市,121.74064002080848,25.129689991068894
基隆市,121.73689000000002,25.12505000000005
基隆市,121.75495002500479,25.129340004701792
基隆市,121.71679345840187,25.09954907979577
基隆市,121.75259000000004,25.12950000000007
基隆市,121.73868997103472,25.145219981272348
基隆市,121.74353001720436,25.119889995604712
臺北市,121.5327600210592,25.04908001285469
基隆市,121.74350998445576,25.12051997944737
基隆市,121.76407003857383,25.132739997996374
基隆市,121.74022997810516,25.13067000318816
基隆市,121.73863000000006,25.147270000000052
基隆市,121.73422254733029,25.153801678730158
基隆市,121.74746004014622,25.13434999395829
基隆市,121.7344400108487,25.13482998364364
基隆市,121.74793998792204,25.136009987972685
基隆市,121.71029996206532,25.13925001264515
基隆市,121.75243998027986,25.12957000412493
臺中市,120.65870001942793,24.156119993029233
基隆市,121.73847002989544,25.14627999865743
基隆市,121.73576996742548,25.13144000672337
基隆市,121.75246940792697,25.130227605953287
基隆市,121.74682997248449,25.134150001748534
基隆市,121.74222998402183,25.12331999611264
基隆市,121.73724996006922,25.13157001004161
基隆市,121.75246940792697,25.130227605953287
基隆市,121.73818999051028,25.143589994471327
基隆市,121.7253100228148,25.14148999244976
基隆市,121.75246940792697,25.130227605953287
基隆市,121.76457999356302,25.12842000700925
基隆市,121.74313003278485,25.123039998637072
基隆市,121.7381268569071,25.128659561108922
基隆市,121.74643996252979,25.133820006220517
基隆市,121.73134000000003,25.13381000000004
新北市,121.42451997912701,24.96544001855211
基隆市,121.69846999538059,25.152100015036808
基隆市,121.72759995876233,25.140569994757207
基隆市,121.71038000924062,25.139209989057488
基隆市,121.73231000161371,25.12940999359332
基隆市,121.72637997275518,25.146549979758703
基隆市,121.74304001114471,25.12776001595321
基隆市,121.72419003291252,25.12172999098977
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74685997969787,25.133060019059602
基隆市,121.75088999874464,25.1268199855121
基隆市,121.73553996800241,25.12346999026997
基隆市,121.74265997565477,25.12302000779799
基隆市,121.74236996180485,25.12835999258252
基隆市,121.75292001187469,25.129739989121322
基隆市,121.7549099595076,25.12934997916657
基隆市,121.740570031917,25.130570007083282
基隆市,121.7507599954264,25.13717000146265
基隆市,121.74609999253698,25.131930012783
基隆市,121.739339987626,25.12935999554087
基隆市,121.73841001546869,25.129279990275048
基隆市,121.74023000000014,25.12746000000004
基隆市,121.74717002629637,25.133479994318208
基隆市,121.74826000000007,25.13121000000007
基隆市,121.72679998992331,25.14698998776591
基隆市,121.73686003393343,25.129429984432374
基隆市,121.74481001763826,25.127990015376355
基隆市,121.76713999443086,25.15481001006198
基隆市,121.73768003552112,25.142969985093444
基隆市,121.73861998214323,25.129279990275048
基隆市,121.739200009843,25.130080001023632
嘉義縣,120.33652000000006,23.49453000000005
高雄市,120.28535001924513,22.62288998468913
基隆市,121.73099001950165,25.13743998256393
基隆市,121.76412996918155,25.12686000909976
基隆市,121.76693002775637,25.15095001792113
臺北市,121.5288600053307,25.062399988557402
基隆市,121.74040000000002,25.13344000000007
基隆市,121.7394200348013,25.128899996694607
基隆市,121.74103266305148,25.13591851935973
基隆市,121.76130996167723,25.12786001205811
基隆市,121.76184003323402,25.147549982717052
嘉義縣,120.22219003188525,23.35911000769543
基隆市,121.71034002756252,25.139780000382927
基隆市,121.75259000000004,25.12950000000007
基隆市,121.73783996223369,25.14593998675511
基隆市,121.69433998022896,25.083799993192677
基隆市,121.7475099962892,25.13441998284982
基隆市,121.73701996064608,25.125569992291545
基隆市,121.74723004072308,25.12930999748843
基隆市,121.75207997753849,25.129620002177358
基隆市,121.76407003857383,25.132739997996374
基隆市,121.70095003289214,25.14365000889807
基隆市,121.72773249302814,25.14060486353888
基隆市,121.74763002514266,25.13462001696909
基隆市,121.74826000000007,25.13121000000007
基隆市,121.73789997666046,25.129429984432374
基隆市,121.76779000000008,25.151810000000072
基隆市,121.7381500088322,25.141940016831242
基隆市,121.76129001274765,25.128819991428784
基隆市,121.76031997509321,25.12763001263497
基隆市,121.73932003869646,25.128710020859128
基隆市,121.75210998475184,25.139020013222012
基隆市,121.73644001676537,25.13160999171977
基隆市,121.76184003323402,25.147549982717052
基隆市,121.7389899593494,25.13024998602004
基隆市,121.73674997954477,25.125689979235506
基隆市,121.78259999574284,25.133410005426693
基隆市,121.74381000000004,25.128660000000025
基隆市,121.76136000163916,25.14706999303171
基隆市,121.74060003913036,25.12991999049201
基隆市,121.73615000291552,25.130229995180954
基隆市,121.75085001706651,25.13721999951508
基隆市,121.74741997464906,25.13428997953156
基隆市,121.74679996527121,25.130049993810267
基隆市,121.739339987626,25.13032001682106
基隆市,121.74393000162388,25.11540999408598
臺北市,121.5110099881473,25.044880008811546
基隆市,121.7438099727704,25.128500012275072
基隆市,121.69762996104437,25.08850001966977
基隆市,121.73430662938856,25.12110945311072
基隆市,121.728089964822,25.151079979329875
基隆市,121.72338000000002,25.120860000000054
基隆市,121.72748998819272,25.150180014385924
基隆市,121.76184003323402,25.147549982717052
基隆市,121.69506996017653,25.086780011228647
基隆市,121.74176001071078,25.12929998111413
基隆市,121.74639998085163,25.132770005209732
臺北市,121.52423998411943,25.052350002831005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.75095998763618,25.127439994889983
基隆市,121.76610739125952,25.126965055301305
臺北市,121.53930000101185,25.041949988828026
基隆市,121.7407100097,25.13027001876863
基隆市,121.72888965517464,25.115865438085198
基隆市,121.74790000624391,25.12929998111413
基隆市,121.7394200348013,25.128899996694607
基隆市,121.7444599893617,25.11806001659393
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73972999758075,25.130379989338284
基隆市,121.74826000000007,25.13121000000007
基隆市,121.73592997795713,25.131260005352672
基隆市,121.75003998994362,25.13723999035416
基隆市,121.72131001098144,25.121000011042234
基隆市,121.70063001182892,25.14306998119833
基隆市,121.7109000225137,25.139589982637943
桃園市,121.29436997757028,25.019440010664724
新北市,121.5426663864394,24.984690363308182
基隆市,121.74723004072308,25.12930999748843
基隆市,121.7394200348013,25.128899996694607
基隆市,121.749359966139,25.13744999893823
基隆市,121.75522998057085,25.12763001263497
基隆市,121.71091997144322,25.139450004854908
基隆市,121.72338000000002,25.120860000000054
基隆市,121.74215002066556,25.12632000498768
基隆市,121.74300002946659,25.126619993302327
臺南市,120.23167,23.095430000000075
基隆市,121.74128142539331,25.12680391749241
基隆市,121.74777000292568,25.133130007951106
基隆市,121.74287002614835,25.12166000209827
基隆市,121.74022997810516,25.131069987607695
基隆市,121.74549000000002,25.133930000000078
基隆市,121.74189998849386,25.12650000635837
基隆市,121.74134996800746,25.129839985226212
基隆市,121.73424999310369,25.128999992799482
基隆市,121.7673799683188,25.131869998356265
基隆市,121.79712000000006,25.134320000000052
基隆市,121.74179001792419,25.12968001660409
基隆市,121.73631998791187,25.12993998133109
基隆市,121.73376996150878,25.157939980345745
基隆市,121.7609799661492,25.127600005421602
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73544027342564,25.131205978179718
基隆市,121.73811338333435,25.14770496126173
基隆市,121.76175998605869,25.145060012650234
基隆市,121.70331927134563,25.1419183724818
基隆市,121.73931676638048,25.13150676520845
基隆市,121.73931676638048,25.13150676520845
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73948320082941,25.131511848252522
基隆市,121.7432600361031,25.128450014222626
基隆市,121.7510500092763,25.125879996980487
基隆市,121.74616000696376,25.132000001674513
基隆市,121.73887001431495,25.130889986237
基隆市,121.7402800180671,25.130650012349076
基隆市,121.73949002369284,25.129559987750625
基隆市,121.69506996017653,25.086780011228647
基隆市,121.7530899968711,25.138829995477025
基隆市,121.75214996643,25.127199979092552
基隆市,121.73893002874166,25.133729984580413
基隆市,121.73880783897972,25.128499910915565
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74160000017919,25.12812999315939
基隆市,121.74431003711383,25.13232999720253
基隆市,121.7442399644033,25.132240017471947
基隆市,121.69918002639861,25.14816001763016
臺北市,121.55961002295817,25.046320019777088
基隆市,121.76793996326995,25.12799998984113
基隆市,121.73717997117771,25.126190001669432
基隆市,121.69831995931378,25.081230017860065
基隆市,121.7277199876158,25.151599992602893
基隆市,121.73842996439821,25.128949994747032
基隆市,121.73947996540905,25.138669984945412
基隆市,121.7417200000001,25.12777000000005
基隆市,121.73880783897972,25.128499910915565
基隆市,121.74160000017919,25.12812999315939
基隆市,121.73880783897972,25.128499910915565
基隆市,121.76293001592295,25.127569998208237
基隆市,121.72859002916545,25.139829998435374
基隆市,121.69883997258677,25.149260016693397
基隆市,121.74955995834877,25.12791998457533
基隆市,121.74549000000002,25.133930000000078
基隆市,121.7417200000001,25.12777000000005
基隆市,121.7417200000001,25.12777000000005
連江縣,119.99754856490864,26.223039566124463
基隆市,121.737070000608,25.14237000846414
基隆市,121.76184003323402,25.147549982717052
基隆市,121.73635996959,25.126639984141413
基隆市,121.7406199880599,25.13017999712852
基隆市,121.747330036828,25.135109981119214
基隆市,121.72338000000002,25.120860000000054
基隆市,121.76779000000008,25.151810000000072
基隆市,121.74449997103984,25.12318001832961
基隆市,121.75243000581509,25.127229986305924
基隆市,121.75246001302843,25.127129990201038
基隆市,121.74875998950972,25.127569998208237
基隆市,121.72371000131771,25.1207599952448
基隆市,121.7403599814234,25.13365999568889
臺中市,120.57113997664824,24.27707001766053
基隆市,121.7414300151828,25.12971999828225
基隆市,121.69762996104437,25.08850001966977
基隆市,121.70643003736922,25.089989986778235
基隆市,121.74381000000004,25.128660000000025
桃園市,121.29875002489365,25.011209987574816
基隆市,121.73993996425531,25.129620002177358
基隆市,121.75259000000004,25.12950000000007
基隆市,121.73860003321369,25.13024998602004
基隆市,121.69984999191941,25.14795998351088
基隆市,121.75040996714978,25.137649991147995
基隆市,121.7406199880599,25.13017999712852
基隆市,121.73877001821006,25.13070001040153
基隆市,121.73825000493707,25.129320013862724
基隆市,121.74270004115192,25.12528999481597
基隆市,121.74618003971231,25.13467001502153
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73430662938856,25.12110945311072
基隆市,121.73430662938856,25.12110945311072
基隆市,121.73430662938856,25.12110945311072
基隆市,121.73542002296793,25.1311600092478
基隆市,121.74773002124748,25.135319989703284
基隆市,121.74802003509741,25.133540008744944
基隆市,121.74203996627688,25.127300017106947
基隆市,121.73805001272729,25.12914998695681
基隆市,121.71655001198714,25.1370399981444
基隆市,121.75738999701916,25.129420009967603
基隆市,121.76477001130804,25.12799998984113
基隆市,121.73828001215044,25.102739993065015
基隆市,121.74202999181207,25.12919998500925
基隆市,121.75017996772664,25.127749999578924
基隆市,121.70198000115437,25.143440000314
基隆市,121.73854001878692,25.129589994963993
基隆市,121.73871997824811,25.13093998428944
基隆市,121.76194002933892,25.144500017699087
基隆市,121.73871000378335,25.130980007877106
基隆市,121.76139998331728,25.138940007956208
基隆市,121.7385000371088,25.129110005278665
基隆市,121.75039999268499,25.129800003548056
基隆市,121.74664003855855,25.133130007951106
基隆市,121.75270996138113,25.12737000599847
基隆市,121.72338000000002,25.120860000000054
新北市,121.62835001089995,25.063349993463305
臺北市,121.54333999452335,25.042999989838805
新北市,121.78269001738295,25.09791000517919
基隆市,121.69762996104437,25.08850001966977
基隆市,121.69718999494663,25.082439987492947
新北市,121.67997008733448,25.071056804145666
基隆市,121.73185000276743,25.108519985856727
基隆市,121.71018001703092,25.085370007476467
基隆市,121.73188998444564,25.10877001802845
基隆市,121.70066001904229,25.091150000268197
基隆市,121.69905999754513,25.092059981586452
基隆市,121.73210003493915,25.108629998335914
基隆市,121.71315000000004,25.095810000000032
基隆市,121.75234995863974,25.097040005539107
基隆市,121.67746997516485,25.128450014222626
基隆市,121.71294001010851,25.095820019531914
基隆市,121.71311996956969,25.0955699873602
基隆市,121.73473002469856,25.11089998535388
基隆市,121.71281000679022,25.10897001023823
基隆市,121.71409000722416,25.099099983972998
基隆市,121.71635001977734,25.098810012032658
基隆市,121.74062996252468,25.103420016869634
基隆市,121.75371000624901,25.09868000871441
基隆市,121.73437002195715,25.11081998008807
基隆市,121.69079996724184,25.07854001367397
基隆市,121.73149000002606,25.108690012762647
基隆市,121.71192001631107,25.098149979067106
基隆市,121.70178998340937,25.086479981004487
基隆市,121.74806001677551,25.12965000939073
基隆市,121.75121001980793,25.097960003231634
基隆市,121.75072998821304,25.09843999291698
基隆市,121.68668001037399,25.111059995885498
基隆市,121.71514998269976,25.0977400201828
臺中市,120.54693002279235,24.24807001568753
臺北市,121.54169001688332,25.062629987980532
基隆市,121.70209069120592,25.094649340770804
基隆市,121.73388999036229,25.1105499989868
基隆市,121.70874998053013,25.08087001511868
基隆市,121.70247000721399,25.08514998251812
基隆市,121.69567630638723,25.08790300963472
基隆市,121.71315000000004,25.095810000000032
基隆市,121.7156000070812,25.09812001376325
基隆市,121.76184003323402,25.147549982717052
基隆市,121.729269969151,25.11007000930145
基隆市,121.70467997980523,25.085450012742285
基隆市,121.73156996338236,25.10872001997602
基隆市,121.70029004183613,25.09389000250673
基隆市,121.70863003549569,25.08855001772221
基隆市,121.7610399805759,25.14335002058341
基隆市,121.74605003639408,25.10350999660023
基隆市,121.71306003896194,25.110929992567247
基隆市,121.71467003492391,25.09297997927898
基隆市,121.74215002066556,25.12632000498768
基隆市,121.71342004170332,25.09681998058075
基隆市,121.71277002511208,25.095580003734483
基隆市,121.73724736099516,25.106548334748954
基隆市,121.71315000000004,25.095810000000032
基隆市,121.71599001703596,25.092319988222947
基隆市,121.71044002366743,25.0947900093602
基隆市,121.71313002785351,25.096109991472265
基隆市,121.71993998890741,25.10424999292207
基隆市,121.73854001878692,25.129589994963993
臺北市,121.54389001500977,25.037389982043482
基隆市,121.714380021074,25.097970019605928
基隆市,121.73818999051028,25.10173001564188
基隆市,121.75669999874977,25.09978000777764
基隆市,121.71211003405607,25.09773000380849
基隆市,121.70112999235334,25.09128000358645
基隆市,121.73689000000002,25.12505000000005
基隆市,121.71315000000004,25.095810000000032
基隆市,121.6893100001334,25.07751000350225
基隆市,121.75617998547676,25.099190005613107
基隆市,121.74855999729994,25.09781998353909
基隆市,121.71277002511208,25.09812001376325
基隆市,121.70188997951423,25.090210011736588
基隆市,121.71556002540308,25.09853998902186
基隆市,121.712819981255,25.09559999457356
新北市,121.63809003384694,25.221089993240824
基隆市,121.7171599630812,25.098880000924172
基隆市,121.71294001010851,25.095820019531914
基隆市,121.72071003435215,25.12116999603861
基隆市,121.71566002150793,25.097389991906184
臺北市,121.55193000000007,24.990930000000052
基隆市,121.75191996700687,25.098059999336513
基隆市,121.71315000000004,25.095810000000032
基隆市,121.71297001732188,25.096639979210053
臺北市,121.53276999552395,25.05000998501201
臺北市,121.5510800115536,25.033410002958693
基隆市,121.73212995833352,25.09518999377973
基隆市,121.75706000149114,25.09933999977044
基隆市,121.6958000239431,25.081380012017387
基隆市,121.71258998183191,25.10472000814261
基隆市,121.68909547407084,25.07766955198247
基隆市,121.71315000000004,25.095810000000032
基隆市,121.71212998298564,25.095749988730887
基隆市,121.71481998717172,25.09781998353909
基隆市,121.70286001716877,25.084010001776747
基隆市,121.688810019609,25.07751000350225
基隆市,121.66941002089035,25.094139992768945
基隆市,121.75131999037755,25.081530006174717
基隆市,121.71315000000004,25.095810000000032
基隆市,121.73142001113457,25.108660005549282
基隆市,121.71214004126944,25.09636999810877
基隆市,121.70588001688287,25.090240018949967
基隆市,121.71402001833263,25.097289995801304
基隆市,121.71244002958406,25.098940015350905
基隆市,121.75467996008445,25.099760016938557
基隆市,121.71315000000004,25.095810000000032
基隆市,121.7291099586194,25.10802000533232
基隆市,121.71315000000004,25.095810000000032
基隆市,121.74395003437245,25.117800009957428
基隆市,121.71375003723135,25.09745000633292
基隆市,121.70647999351212,25.089909981512427
基隆市,121.71315000000004,25.095810000000032
新北市,121.67834999117923,25.073639994987122
基隆市,121.75429003394872,25.099710018886114
新北市,121.46938000874098,25.02336001723229
基隆市,121.76184003323402,25.147549982717052
基隆市,121.71186997634912,25.09676000806353
基隆市,121.70890001659694,25.0852599949973
基隆市,121.71360997562931,25.099769991403328
基隆市,121.70276002106384,25.08834000913815
基隆市,121.72262999309349,25.116290010100368
基隆市,121.71631003809921,25.127010003257084
基隆市,121.69831995931378,25.081230017860065
基隆市,121.75818996585821,25.098550005396145
基隆市,121.78447997280605,25.125489987025727
基隆市,121.70286001716877,25.084010001776747
基隆市,121.73401999368052,25.10982001903925
基隆市,121.71315000000004,25.095810000000032
基隆市,121.6837900139782,25.10104999183725
基隆市,121.71315000000004,25.095810000000032
基隆市,121.71395002944115,25.09753001159873
基隆市,121.75466998561969,25.099060002294866
基隆市,121.7132700056365,25.0967699825283
基隆市,121.69647996392872,25.08082001706623
基隆市,121.74270004115192,25.12635001220105
基隆市,121.71245000404885,25.096999981951427
基隆市,121.7119900052026,25.097960003231634
基隆市,121.71248001126223,25.0988499937108
基隆市,121.7123100262658,25.097949986857344
基隆市,121.71287999568176,25.096619988370968
基隆市,121.71038998370544,25.099070018669163
基隆市,121.71530999323136,25.10191999147736
基隆市,121.71392002222773,25.09897999702905
基隆市,121.71132003968175,25.096200013112373
基隆市,121.69630997893229,25.082719984968534
基隆市,121.76184003323402,25.147549982717052
基隆市,121.74215002066556,25.12632000498768
基隆市,121.76184003323402,25.147549982717052
基隆市,121.70857002106895,25.08983001815613
基隆市,121.70864998442522,25.089689998463587
基隆市,121.71209000130743,25.09635000726969
基隆市,121.71038998370544,25.094200007195678
基隆市,121.7133499689928,25.096799989741672
基隆市,121.71315000000004,25.095810000000032
基隆市,121.74720003350971,25.10219001448816
基隆市,121.71422001054243,25.098309989598718
基隆市,121.71356999395118,25.12668998219384
基隆市,121.69739996162123,25.08414997955977
基隆市,121.71382002612292,25.125879996980487
基隆市,121.7197000150195,25.09561001094785
基隆市,121.71274999236351,25.09597998815401
基隆市,121.71330998731464,25.12574999366224
基隆市,121.69603002336625,25.08302001519269
基隆市,121.71511000102156,25.09764999854269
基隆市,121.74327998503263,25.119349991492623
基隆市,121.69157998715131,25.083270005454906
基隆市,121.71314000231828,25.125849989767122
基隆市,121.69601996508244,25.08360000098291
基隆市,121.69626999725416,25.080859998744394
基隆市,121.73654000000008,25.124420000000054
基隆市,121.73617003566409,25.107410012328728
基隆市,121.71254002568895,25.095909999262506
